cpg_id,original_index,CHR,MAPINFO,chr_order,genome_rank,chromosome_label,chromosome_block,within_chromosome_rank
cg00623312,811,7,101630839.0,7.0,496,7,7,41
cg05755837,812,7,102937659.0,7.0,497,7,7,42
cg13032151,813,7,105650200.0,7.0,498,7,7,43
cg06593906,814,7,107026925.0,7.0,499,7,7,44
cg20959907,816,7,111368847.0,7.0,500,7,7,45
cg26130645,818,7,116502393.0,7.0,501,7,7,46
cg23390958,820,7,122262775.0,7.0,502,7,7,47
cg02929073,821,7,126892249.0,7.0,503,7,7,48
cg06903658,822,7,127532361.0,7.0,504,7,7,49
cg27488370,823,7,128046294.0,7.0,505,7,7,50
cg06785701,824,7,128765077.0,7.0,506,7,7,51
cg21449170,826,7,130419062.0,7.0,507,7,7,52
cg15227302,829,7,135195347.0,7.0,508,7,7,53
cg10276834,831,7,136575360.0,7.0,509,7,7,54
cg08245274,832,7,137531258.0,7.0,510,7,7,55
cg24007833,833,7,138459617.0,7.0,511,7,7,56
cg06776709,835,7,139021255.0,7.0,512,7,7,57
cg21200382,837,7,140103764.0,7.0,513,7,7,58
cg03770962,838,7,148477754.0,7.0,514,7,7,59
cg23018117,841,7,150413687.0,7.0,515,7,7,60
cg27573031,842,7,150554420.0,7.0,516,7,7,61
cg08142884,846,7,155369424.0,7.0,517,7,7,62
cg11868634,847,7,155797461.0,7.0,518,7,7,63
cg21531654,848,7,155834151.0,7.0,519,7,7,64
cg07691705,850,7,156802325.0,7.0,520,7,7,65
cg00024086,851,7,156814491.0,7.0,521,7,7,66
cg10249637,853,7,157655436.0,7.0,522,7,7,67
cg19584649,854,7,158607898.0,7.0,523,7,7,68
cg21480740,855,7,158819193.0,7.0,524,7,7,69
cg06563229,856,7,158886098.0,7.0,525,7,7,70
cg20916500,857,8,652685.0,8.0,526,8,8,1
cg26006558,858,8,1101542.0,8.0,527,8,8,2
cg19845127,859,8,1320565.0,8.0,528,8,8,3
cg14484973,861,8,1424626.0,8.0,529,8,8,4
cg20257821,862,8,1500400.0,8.0,530,8,8,5
cg12734820,863,8,1890640.0,8.0,531,8,8,6
cg01880541,864,8,2146870.0,8.0,532,8,8,7
cg12345456,867,8,9911630.0,8.0,533,8,8,8
cg23436576,869,8,11204132.0,8.0,534,8,8,9
cg21775007,870,8,11205619.0,8.0,535,8,8,10
cg07392449,871,8,11324666.0,8.0,536,8,8,11
cg23285059,874,8,12237780.0,8.0,537,8,8,12
cg10007777,875,8,20107758.0,8.0,538,8,8,13
cg18317494,876,8,22014496.0,8.0,539,8,8,14
cg09535960,877,8,23193704.0,8.0,540,8,8,15
cg11823496,878,8,23553798.0,8.0,541,8,8,16
cg22978087,880,8,24814126.0,8.0,542,8,8,17
cg24337010,882,8,27094082.0,8.0,543,8,8,18
cg06065245,883,8,27779151.0,8.0,544,8,8,19
cg24141036,884,8,38758705.0,8.0,545,8,8,20
cg00930833,886,8,41168264.0,8.0,546,8,8,21
cg23668222,888,8,41542092.0,8.0,547,8,8,22
cg23335916,890,8,42578842.0,8.0,548,8,8,23
cg03188390,891,8,43131535.0,8.0,549,8,8,24
cg13678428,892,8,47015868.0,8.0,550,8,8,25
cg06695800,893,8,47112438.0,8.0,551,8,8,26
cg18563812,897,8,53044888.0,8.0,552,8,8,27
cg10205753,898,8,54792627.0,8.0,553,8,8,28
cg02618555,899,8,57803480.0,8.0,554,8,8,29
cg10899904,902,8,74005557.0,8.0,555,8,8,30
cg26288159,903,8,74097733.0,8.0,556,8,8,31
cg02338142,906,8,82634603.0,8.0,557,8,8,32
cg09386971,907,8,82644505.0,8.0,558,8,8,33
cg23311531,909,8,94712629.0,8.0,559,8,8,34
cg20537987,911,8,97004219.0,8.0,560,8,8,35
cg05800758,913,8,101225800.0,8.0,561,8,8,36
cg11397370,914,8,102504479.0,8.0,562,8,8,37
cg08372619,918,8,109799518.0,8.0,563,8,8,38
cg06201372,919,8,124054732.0,8.0,564,8,8,39
cg11829072,920,8,125463024.0,8.0,565,8,8,40
cg26547947,921,8,125463066.0,8.0,566,8,8,41
cg05013438,922,8,125631251.0,8.0,567,8,8,42
cg23203918,924,8,128235836.0,8.0,568,8,8,43
cg17047106,925,8,131961479.0,8.0,569,8,8,44
cg09283750,926,8,139512083.0,8.0,570,8,8,45
cg16927379,929,8,140950075.0,8.0,571,8,8,46
cg06730756,933,8,142198993.0,8.0,572,8,8,47
cg06768944,934,8,142216276.0,8.0,573,8,8,48
cg22226804,935,8,142482939.0,8.0,574,8,8,49
cg26550068,936,8,142613273.0,8.0,575,8,8,50
cg11827514,937,8,143125722.0,8.0,576,8,8,51
cg05081514,938,8,143413129.0,8.0,577,8,8,52
cg14304364,939,8,143807962.0,8.0,578,8,8,53
cg10918419,940,8,143808262.0,8.0,579,8,8,54
cg01854491,942,8,144815021.0,8.0,580,8,8,55
cg04796498,944,8,145509700.0,8.0,581,8,8,56
cg23516001,945,8,145516219.0,8.0,582,8,8,57
cg24611631,948,9,4490288.0,9.0,583,9,9,1
cg18902978,950,9,6703949.0,9.0,584,9,9,2
cg01785060,955,9,14693082.0,9.0,585,9,9,3
cg13912480,960,9,34370820.0,9.0,586,9,9,4
cg13746854,961,9,34370894.0,9.0,587,9,9,5
cg01327147,962,9,34371380.0,9.0,588,9,9,6
cg14511376,963,9,35607900.0,9.0,589,9,9,7
cg04482597,964,9,37486041.0,9.0,590,9,9,8
cg14359492,966,9,73034056.0,9.0,591,9,9,9
cg14045486,967,9,78505662.0,9.0,592,9,9,10
cg11466908,970,9,94123704.0,9.0,593,9,9,11
cg06202984,972,9,98079903.0,9.0,594,9,9,12
cg13471365,977,9,100952835.0,9.0,595,9,9,13
cg14157578,979,9,110764967.0,9.0,596,9,9,14
cg14000687,981,9,111881604.0,9.0,597,9,9,15
cg01601476,982,9,112080848.0,9.0,598,9,9,16
cg14286378,983,9,112168786.0,9.0,599,9,9,17
cg13408027,984,9,116133216.0,9.0,600,9,9,18
cg14470803,989,9,122132379.0,9.0,601,9,9,19
cg13593689,992,9,129986794.0,9.0,602,9,9,20
cg14392066,993,9,130497359.0,9.0,603,9,9,21
cg19864487,996,9,131843183.0,9.0,604,9,9,22
cg21235108,998,9,132638251.0,9.0,605,9,9,23
cg14578355,1000,9,133711168.0,9.0,606,9,9,24
cg13422850,1002,9,135116388.0,9.0,607,9,9,25
cg13811879,1003,9,136556337.0,9.0,608,9,9,26
cg14335159,1005,9,137426436.0,9.0,609,9,9,27
cg13932122,1006,9,138192282.0,9.0,610,9,9,28
cg13780207,1008,9,138899186.0,9.0,611,9,9,29
cg06419959,1009,9,140354043.0,9.0,612,9,9,30
cg13425279,1010,9,140818325.0,9.0,613,9,9,31
cg23027329,1012,10,603950.0,10.0,614,10,10,1
cg11848113,1013,10,661159.0,10.0,615,10,10,2
cg13984756,1014,10,678263.0,10.0,616,10,10,3
cg22656048,1015,10,696356.0,10.0,617,10,10,4
cg12639192,1016,10,1166782.0,10.0,618,10,10,5
cg19012696,1017,10,1546821.0,10.0,619,10,10,6
cg07735920,1018,10,2815547.0,10.0,620,10,10,7
cg13454226,1020,10,3823758.0,10.0,621,10,10,8
cg05289897,1021,10,3904141.0,10.0,622,10,10,9
cg12506775,1022,10,5734571.0,10.0,623,10,10,10
cg03832371,1023,10,7290545.0,10.0,624,10,10,11
cg02353184,1024,10,7454561.0,10.0,625,10,10,12
cg25575628,1026,10,7709639.0,10.0,626,10,10,13
cg06022942,1027,10,8095484.0,10.0,627,10,10,14
cg11018337,1028,10,8095495.0,10.0,628,10,10,15
cg02939598,1030,10,11386395.0,10.0,629,10,10,16
cg03902201,1031,10,13425201.0,10.0,630,10,10,17
cg09610735,1035,10,22609918.0,10.0,631,10,10,18
cg07171687,1036,10,22843607.0,10.0,632,10,10,19
cg22273925,1037,10,23984977.0,10.0,633,10,10,20
cg05750029,1039,10,28965858.0,10.0,634,10,10,21
cg14970695,1040,10,29698447.0,10.0,635,10,10,22
cg03496709,1041,10,29698460.0,10.0,636,10,10,23
cg19109608,1042,10,29698462.0,10.0,637,10,10,24
cg04769618,1043,10,29698685.0,10.0,638,10,10,25
cg18868178,1044,10,31422673.0,10.0,639,10,10,26
cg03057072,1045,10,32186554.0,10.0,640,10,10,27
cg24714864,1047,10,42863550.0,10.0,641,10,10,28
cg02045451,1048,10,45939159.0,10.0,642,10,10,29
cg22641201,1050,10,60401105.0,10.0,643,10,10,30
cg25403283,1052,10,63629487.0,10.0,644,10,10,31
cg05393736,1053,10,64892616.0,10.0,645,10,10,32
cg27159792,1054,10,69524182.0,10.0,646,10,10,33
cg24922399,1055,10,70660701.0,10.0,647,10,10,34
cg01040533,1056,10,71339886.0,10.0,648,10,10,35
cg25392935,1057,10,75757809.0,10.0,649,10,10,36
cg04944931,1058,10,76996462.0,10.0,650,10,10,37
cg02271943,1059,10,76996533.0,10.0,651,10,10,38
cg05593559,1060,10,76998104.0,10.0,652,10,10,39
cg09095892,1068,10,91597207.0,10.0,653,10,10,40
cg22356726,1069,10,91597320.0,10.0,654,10,10,41
cg05906871,1073,10,97416826.0,10.0,655,10,10,42
cg14093363,1074,10,98479991.0,10.0,656,10,10,43
cg01435344,1075,10,99610084.0,10.0,657,10,10,44
cg05638929,1077,10,102508633.0,10.0,658,10,10,45
cg06518233,1078,10,102765350.0,10.0,659,10,10,46
cg17339543,1079,10,102772928.0,10.0,660,10,10,47
cg05889234,1080,10,102983065.0,10.0,661,10,10,48
cg03127722,1081,10,103051881.0,10.0,662,10,10,49
cg03511638,1082,10,104180870.0,10.0,663,10,10,50
cg14159304,1083,10,105212236.0,10.0,664,10,10,51
cg03446289,1084,10,106075560.0,10.0,665,10,10,52
cg27365978,1085,10,106093659.0,10.0,666,10,10,53
cg21872391,1087,10,112064057.0,10.0,667,10,10,54
cg12317601,1088,10,119301760.0,10.0,668,10,10,55
cg14791547,1091,10,124222263.0,10.0,669,10,10,56
cg12141457,1094,10,126182012.0,10.0,670,10,10,57
cg02524236,1095,10,128086694.0,10.0,671,10,10,58
cg14117562,1096,10,128843682.0,10.0,672,10,10,59
cg14015765,1101,10,132734310.0,10.0,673,10,10,60
cg08195412,1103,10,134372696.0,10.0,674,10,10,61
cg06473608,1104,10,134630642.0,10.0,675,10,10,62
cg05423768,1105,10,134692616.0,10.0,676,10,10,63
cg17352027,1106,10,134740495.0,10.0,677,10,10,64
cg16748269,1107,10,134897210.0,10.0,678,10,10,65
cg00228708,1108,10,135048062.0,10.0,679,10,10,66
cg24193242,1109,10,135096556.0,10.0,680,10,10,67
cg27417926,1110,10,135149648.0,10.0,681,10,10,68
cg14614314,1111,10,135150428.0,10.0,682,10,10,69
cg25868831,1112,11,368588.0,11.0,683,11,11,1
cg17682432,1113,11,368614.0,11.0,684,11,11,2
cg03935432,1114,11,416605.0,11.0,685,11,11,3
cg12366974,1117,11,977122.0,11.0,686,11,11,4
cg09906402,1118,11,1033236.0,11.0,687,11,11,5
cg15899112,1119,11,1228752.0,11.0,688,11,11,6
cg03318990,1120,11,2871644.0,11.0,689,11,11,7
cg05597766,1121,11,3013541.0,11.0,690,11,11,8
cg09255694,1124,11,4116198.0,11.0,691,11,11,9
cg03306641,1125,11,5645703.0,11.0,692,11,11,10
cg10208301,1126,11,6592745.0,11.0,693,11,11,11
cg01385795,1130,11,14913124.0,11.0,694,11,11,12
cg00457155,1131,11,18656868.0,11.0,695,11,11,13
cg09611599,1132,11,20382497.0,11.0,696,11,11,14
cg04319042,1133,11,23752001.0,11.0,697,11,11,15
cg08820369,1135,11,33643844.0,11.0,698,11,11,16
cg20234170,1137,11,34460107.0,11.0,699,11,11,17
cg22159421,1139,11,34460182.0,11.0,700,11,11,18
cg20731136,1140,11,34460298.0,11.0,701,11,11,19
cg07768201,1141,11,34460336.0,11.0,702,11,11,20
cg03720043,1142,11,34460351.0,11.0,703,11,11,21
cg02109652,1143,11,34460386.0,11.0,704,11,11,22
cg06908474,1144,11,34460516.0,11.0,705,11,11,23
cg01847719,1145,11,34460557.0,11.0,706,11,11,24
cg20143092,1146,11,35160330.0,11.0,707,11,11,25
cg15778012,1149,11,43601125.0,11.0,708,11,11,26
cg11928684,1152,11,47291227.0,11.0,709,11,11,27
cg16742756,1153,11,47574646.0,11.0,710,11,11,28
cg25072179,1154,11,57004934.0,11.0,711,11,11,29
cg12205564,1155,11,61355776.0,11.0,712,11,11,30
cg15814736,1157,11,63439115.0,11.0,713,11,11,31
cg13703584,1158,11,64059916.0,11.0,714,11,11,32
cg18383813,1159,11,64067793.0,11.0,715,11,11,33
cg02494703,1160,11,64659387.0,11.0,716,11,11,34
cg20138404,1161,11,64951798.0,11.0,717,11,11,35
cg22578610,1162,11,65336227.0,11.0,718,11,11,36
cg03042113,1164,11,65430511.0,11.0,719,11,11,37
cg10106407,1167,11,66234251.0,11.0,720,11,11,38
cg15762348,1168,11,66458829.0,11.0,721,11,11,39
cg15365888,1169,11,67136752.0,11.0,722,11,11,40
cg26800893,1170,11,67184596.0,11.0,723,11,11,41
cg23009355,1171,11,68451396.0,11.0,724,11,11,42
cg18168310,1172,11,68920771.0,11.0,725,11,11,43
cg00043379,1173,11,69634240.0,11.0,726,11,11,44
cg11157765,1174,11,69982996.0,11.0,727,11,11,45
cg04720713,1176,11,70963427.0,11.0,728,11,11,46
cg05240381,1177,11,71164349.0,11.0,729,11,11,47
cg20659378,1178,11,71639748.0,11.0,730,11,11,48
cg04143120,1180,11,72968848.0,11.0,731,11,11,49
cg07985931,1181,11,73112805.0,11.0,732,11,11,50
cg05789714,1182,11,74178462.0,11.0,733,11,11,51
cg03539623,1183,11,75294284.0,11.0,734,11,11,52
cg19901956,1184,11,77921274.0,11.0,735,11,11,53
cg15714223,1186,11,78402382.0,11.0,736,11,11,54
cg10030504,1187,11,78780700.0,11.0,737,11,11,55
cg19009664,1190,11,82783540.0,11.0,738,11,11,56
cg09610772,1191,11,86142407.0,11.0,739,11,11,57
cg18725375,1192,11,86142478.0,11.0,740,11,11,58
cg08881680,1197,11,94965469.0,11.0,741,11,11,59
cg15894431,1198,11,101981130.0,11.0,742,11,11,60
cg12477724,1200,11,110834258.0,11.0,743,11,11,61
cg09741912,1202,11,114921894.0,11.0,744,11,11,62
cg21644713,1204,11,118972867.0,11.0,745,11,11,63
cg12859211,1210,11,124735105.0,11.0,746,11,11,64
cg16143578,1212,11,124767801.0,11.0,747,11,11,65
cg09176023,1213,11,124791601.0,11.0,748,11,11,66
cg03887438,1216,11,132910642.0,11.0,749,11,11,67
cg22256309,1219,11,134176888.0,11.0,750,11,11,68
cg10700424,1220,11,134201952.0,11.0,751,11,11,69
cg10790526,1221,11,134250892.0,11.0,752,11,11,70
cg19551055,1222,11,134601111.0,11.0,753,11,11,71
cg25481491,1223,12,1904523.0,12.0,754,12,12,1
cg12871967,1224,12,3688664.0,12.0,755,12,12,2
cg14043509,1225,12,4141051.0,12.0,756,12,12,3
cg00838874,1227,12,5018338.0,12.0,757,12,12,4
cg03920169,1228,12,6677409.0,12.0,758,12,12,5
cg16637873,1229,12,6982822.0,12.0,759,12,12,6
cg01356703,1230,12,7262021.0,12.0,760,12,12,7
cg09651654,1231,12,7781431.0,12.0,761,12,12,8
cg04122601,1233,12,10826785.0,12.0,762,12,12,9
cg18232235,1235,12,11700321.0,12.0,763,12,12,10
cg03933279,1237,12,12849136.0,12.0,764,12,12,11
cg18803655,1238,12,12849748.0,12.0,765,12,12,12
cg23747342,1239,12,25539794.0,12.0,766,12,12,13
cg09257092,1240,12,26986805.0,12.0,767,12,12,14
cg19152518,1243,12,31743857.0,12.0,768,12,12,15
cg05478172,1244,12,47628981.0,12.0,769,12,12,16
cg24026388,1245,12,48099519.0,12.0,770,12,12,17
cg12707727,1246,12,49076300.0,12.0,771,12,12,18
cg10048986,1247,12,49631720.0,12.0,772,12,12,19
cg19119119,1248,12,49760396.0,12.0,773,12,12,20
cg08354685,1249,12,50185597.0,12.0,774,12,12,21
cg20113307,1250,12,51510124.0,12.0,775,12,12,22
cg05516489,1256,12,54359761.0,12.0,776,12,12,23
cg05412137,1257,12,54384744.0,12.0,777,12,12,24
cg01791737,1258,12,56321730.0,12.0,778,12,12,25
cg03249590,1259,12,57040199.0,12.0,779,12,12,26
cg06679265,1260,12,57040204.0,12.0,780,12,12,27
cg06092729,1261,12,64845451.0,12.0,781,12,12,28
cg03251079,1262,12,66218285.0,12.0,782,12,12,29
cg17547897,1264,12,77513620.0,12.0,783,12,12,30
cg17963193,1273,12,101188635.0,12.0,784,12,12,31
cg21049825,1274,12,102248833.0,12.0,785,12,12,32
cg16921310,1275,12,103351987.0,12.0,786,12,12,33
cg11342468,1276,12,103889784.0,12.0,787,12,12,34
cg09237846,1278,12,105114399.0,12.0,788,12,12,35
cg00701398,1280,12,105724818.0,12.0,789,12,12,36
cg22353823,1281,12,105860607.0,12.0,790,12,12,37
cg07730007,1283,12,107377277.0,12.0,791,12,12,38
cg05641885,1284,12,108306728.0,12.0,792,12,12,39
cg02022322,1285,12,109576193.0,12.0,793,12,12,40
cg15342134,1289,12,110025893.0,12.0,794,12,12,41
cg22719037,1290,12,111842896.0,12.0,795,12,12,42
cg16868784,1291,12,112447736.0,12.0,796,12,12,43
cg03417559,1293,12,113914536.0,12.0,797,12,12,44
cg23591463,1295,12,114851495.0,12.0,798,12,12,45
cg17030488,1297,12,115172748.0,12.0,799,12,12,46
cg11561462,1301,12,118813933.0,12.0,800,12,12,47
cg22189286,1302,12,119616193.0,12.0,801,12,12,48
cg04256697,1303,12,120688557.0,12.0,802,12,12,49
cg16620766,1305,12,122268197.0,12.0,803,12,12,50
cg01765077,1306,12,122356316.0,12.0,804,12,12,51
cg21171335,1307,12,122356390.0,12.0,805,12,12,52
cg21016266,1309,12,122356598.0,12.0,806,12,12,53
cg14078092,1311,12,123463530.0,12.0,807,12,12,54
cg19781462,1314,12,124744261.0,12.0,808,12,12,55
cg05395187,1315,12,124913717.0,12.0,809,12,12,56
cg00417147,1316,12,125578545.0,12.0,810,12,12,57
cg26128079,1319,12,127212416.0,12.0,811,12,12,58
cg16102024,1320,12,127218981.0,12.0,812,12,12,59
cg11755803,1321,12,129000542.0,12.0,813,12,12,60
cg11230248,1322,12,130060080.0,12.0,814,12,12,61
cg14968768,1323,12,130680527.0,12.0,815,12,12,62
cg14622549,1325,12,132549292.0,12.0,816,12,12,63
cg22161410,1326,12,132862024.0,12.0,817,12,12,64
cg02517686,1327,12,132900761.0,12.0,818,12,12,65
cg23152742,1328,12,132920884.0,12.0,819,12,12,66
cg14518355,1329,12,133016787.0,12.0,820,12,12,67
cg18617770,1330,12,133035939.0,12.0,821,12,12,68
cg25977879,1331,12,133085193.0,12.0,822,12,12,69
cg12699648,1333,13,24758155.0,13.0,823,13,13,1
cg02291365,1334,13,25317267.0,13.0,824,13,13,2
cg20636249,1335,13,26624039.0,13.0,825,13,13,3
cg00346326,1336,13,28394537.0,13.0,826,13,13,4
cg14365785,1339,13,30054440.0,13.0,827,13,13,5
cg19932177,1341,13,34392073.0,13.0,828,13,13,6
cg07525003,1342,13,36871646.0,13.0,829,13,13,7
cg26439710,1343,13,36871943.0,13.0,830,13,13,8
cg11678027,1344,13,36872048.0,13.0,831,13,13,9
cg19801062,1345,13,36872135.0,13.0,832,13,13,10
cg23003720,1346,13,36872148.0,13.0,833,13,13,11
cg06648759,1349,13,40892751.0,13.0,834,13,13,12
cg02552250,1353,13,49066868.0,13.0,835,13,13,13
cg15699243,1355,13,51381934.0,13.0,836,13,13,14
cg15468925,1357,13,60737583.0,13.0,837,13,13,15
cg24146100,1362,13,99737448.0,13.0,838,13,13,16
cg01205935,1363,13,99737585.0,13.0,839,13,13,17
cg16691989,1364,13,99852566.0,13.0,840,13,13,18
cg02735500,1367,13,101184577.0,13.0,841,13,13,19
cg07170932,1368,13,101774188.0,13.0,842,13,13,20
cg19202687,1369,13,107001759.0,13.0,843,13,13,21
cg03499905,1371,13,110832764.0,13.0,844,13,13,22
cg24283836,1372,13,111061780.0,13.0,845,13,13,23
cg07564233,1373,13,112172340.0,13.0,846,13,13,24
cg25233139,1374,13,112187396.0,13.0,847,13,13,25
cg02191228,1375,13,112547341.0,13.0,848,13,13,26
cg08528604,1376,13,112610282.0,13.0,849,13,13,27
cg11423130,1377,13,112630656.0,13.0,850,13,13,28
cg12444736,1378,13,112630712.0,13.0,851,13,13,29
cg10245273,1379,13,112725605.0,13.0,852,13,13,30
cg03482973,1380,13,112756120.0,13.0,853,13,13,31
cg21104040,1381,13,112856976.0,13.0,854,13,13,32
cg05629931,1384,13,113512709.0,13.0,855,13,13,33
cg02054232,1385,13,113585713.0,13.0,856,13,13,34
cg23192614,1386,13,113585804.0,13.0,857,13,13,35
cg21749794,1387,13,114876210.0,13.0,858,13,13,36
cg03210340,1388,14,21537527.0,14.0,859,14,14,1
cg14094999,1389,14,23299055.0,14.0,860,14,14,2
cg17003293,1394,14,36003826.0,14.0,861,14,14,3
cg04171065,1397,14,42075760.0,14.0,862,14,14,4
cg16537350,1398,14,50329699.0,14.0,863,14,14,5
cg05875844,1400,14,52119522.0,14.0,864,14,14,6
cg26249834,1401,14,52479816.0,14.0,865,14,14,7
cg08826251,1405,14,58332909.0,14.0,866,14,14,8
cg23318560,1406,14,64854531.0,14.0,867,14,14,9
cg22868346,1408,14,67826966.0,14.0,868,14,14,10
cg09388160,1411,14,68978814.0,14.0,869,14,14,11
cg20267521,1413,14,70655056.0,14.0,870,14,14,12
cg09636214,1414,14,73712491.0,14.0,871,14,14,13
cg14834903,1416,14,73712902.0,14.0,872,14,14,14
cg03510159,1417,14,75079312.0,14.0,873,14,14,15
cg08200546,1418,14,75441107.0,14.0,874,14,14,16
cg09945151,1419,14,75594005.0,14.0,875,14,14,17
cg04732303,1420,14,76848081.0,14.0,876,14,14,18
cg16460157,1422,14,77781561.0,14.0,877,14,14,19
cg09997119,1423,14,77890531.0,14.0,878,14,14,20
cg14520941,1424,14,77935699.0,14.0,879,14,14,21
cg21063480,1425,14,78082891.0,14.0,880,14,14,22
cg21228500,1426,14,78108468.0,14.0,881,14,14,23
cg13607316,1428,14,90421828.0,14.0,882,14,14,24
cg18607961,1430,14,91750825.0,14.0,883,14,14,25
cg22815785,1431,14,92303034.0,14.0,884,14,14,26
cg18397726,1432,14,93395464.0,14.0,885,14,14,27
cg06626359,1433,14,94173261.0,14.0,886,14,14,28
cg09320993,1436,14,95623691.0,14.0,887,14,14,29
cg13252030,1437,14,97208245.0,14.0,888,14,14,30
cg16062483,1439,14,98444417.0,14.0,889,14,14,31
cg11798182,1440,14,98444513.0,14.0,890,14,14,32
cg13185188,1443,14,100680334.0,14.0,891,14,14,33
cg02259047,1445,14,104175555.0,14.0,892,14,14,34
cg09926907,1446,14,104669834.0,14.0,893,14,14,35
cg12789068,1447,14,105255251.0,14.0,894,14,14,36
cg21490485,1448,14,105836096.0,14.0,895,14,14,37
cg24525828,1449,15,22833288.0,15.0,896,15,15,1
cg16639637,1450,15,22833308.0,15.0,897,15,15,2
cg07483245,1451,15,23034598.0,15.0,898,15,15,3
cg05626764,1454,15,26095764.0,15.0,899,15,15,4
cg10177518,1455,15,26480873.0,15.0,900,15,15,5
cg02912913,1456,15,27128279.0,15.0,901,15,15,6
cg09973791,1457,15,28015719.0,15.0,902,15,15,7
cg18456782,1458,15,28051715.0,15.0,903,15,15,8
cg08121164,1460,15,29404922.0,15.0,904,15,15,9
cg17140476,1464,15,40846280.0,15.0,905,15,15,10
cg09204108,1466,15,42211679.0,15.0,906,15,15,11
cg27132050,1468,15,45021149.0,15.0,907,15,15,12
cg03026420,1469,15,45315313.0,15.0,908,15,15,13
cg22296620,1470,15,45315419.0,15.0,909,15,15,14
cg26196700,1471,15,45315430.0,15.0,910,15,15,15
cg09092052,1472,15,45571596.0,15.0,911,15,15,16
cg16921702,1474,15,45571636.0,15.0,912,15,15,17
cg20112330,1475,15,55700431.0,15.0,913,15,15,18
cg20431565,1477,15,62684395.0,15.0,914,15,15,19
cg06604146,1478,15,64752635.0,15.0,915,15,15,20
cg01764954,1481,15,72476792.0,15.0,916,15,15,21
cg02760766,1482,15,72668543.0,15.0,917,15,15,22
cg09169335,1483,15,73659861.0,15.0,918,15,15,23
cg15038331,1484,15,74290466.0,15.0,919,15,15,24
cg05195566,1485,15,74465209.0,15.0,920,15,15,25
cg02319990,1486,15,75641529.0,15.0,921,15,15,26
cg02190897,1487,15,77460576.0,15.0,922,15,15,27
cg13341432,1490,15,81270714.0,15.0,923,15,15,28
cg25623774,1491,15,81706395.0,15.0,924,15,15,29
cg09180848,1494,15,83953780.0,15.0,925,15,15,30
cg22681495,1496,15,86058755.0,15.0,926,15,15,31
cg04339246,1498,15,89876433.0,15.0,927,15,15,32
cg08641118,1499,15,90030046.0,15.0,928,15,15,33
cg05239308,1502,15,90793056.0,15.0,929,15,15,34
cg00481725,1506,15,98648111.0,15.0,930,15,15,35
cg07945618,1508,15,99926398.0,15.0,931,15,15,36
cg06764665,1509,15,100835053.0,15.0,932,15,15,37
cg09969830,1510,16,103646.0,16.0,933,16,16,1
cg11653271,1511,16,103723.0,16.0,934,16,16,2
cg09937849,1512,16,318717.0,16.0,935,16,16,3
cg03991300,1513,16,672283.0,16.0,936,16,16,4
cg07192961,1514,16,672468.0,16.0,937,16,16,5
cg02459859,1515,16,787266.0,16.0,938,16,16,6
cg00624589,1517,16,1094742.0,16.0,939,16,16,7
cg07221298,1518,16,1170843.0,16.0,940,16,16,8
cg05335492,1519,16,1195646.0,16.0,941,16,16,9
cg01617990,1520,16,1245967.0,16.0,942,16,16,10
cg27107150,1521,16,1272275.0,16.0,943,16,16,11
cg07957690,1522,16,1402745.0,16.0,944,16,16,12
cg00833562,1529,16,2501147.0,16.0,945,16,16,13
cg02512202,1530,16,2653250.0,16.0,946,16,16,14
cg03314158,1531,16,2653280.0,16.0,947,16,16,15
cg01124843,1532,16,2653626.0,16.0,948,16,16,16
cg06733736,1534,16,3661771.0,16.0,949,16,16,17
cg08051625,1535,16,3791081.0,16.0,950,16,16,18
cg16660394,1542,16,19089709.0,16.0,951,16,16,19
cg04863568,1550,16,28936502.0,16.0,952,16,16,20
cg00843885,1551,16,29985458.0,16.0,953,16,16,21
cg03771456,1552,16,30453862.0,16.0,954,16,16,22
cg07842593,1553,16,30457166.0,16.0,955,16,16,23
cg00431324,1554,16,30672051.0,16.0,956,16,16,24
cg07762474,1556,16,30832385.0,16.0,957,16,16,25
cg05984244,1558,16,31488238.0,16.0,958,16,16,26
cg04060128,1559,16,31488852.0,16.0,959,16,16,27
cg03160726,1560,16,47492286.0,16.0,960,16,16,28
cg04672837,1562,16,48644449.0,16.0,961,16,16,29
cg12585429,1563,16,49889252.0,16.0,962,16,16,30
cg08394412,1564,16,50875140.0,16.0,963,16,16,31
cg04294437,1565,16,50875204.0,16.0,964,16,16,32
cg05766489,1566,16,50875307.0,16.0,965,16,16,33
cg09920228,1567,16,50875496.0,16.0,966,16,16,34
cg03494692,1569,16,51498587.0,16.0,967,16,16,35
cg02111433,1572,16,53947953.0,16.0,968,16,16,36
cg09772792,1573,16,55366021.0,16.0,969,16,16,37
cg00348762,1574,16,56228114.0,16.0,970,16,16,38
cg05581701,1575,16,56666323.0,16.0,971,16,16,39
cg05859533,1576,16,57727230.0,16.0,972,16,16,40
cg05622686,1578,16,58501611.0,16.0,973,16,16,41
cg21335942,1579,16,58549945.0,16.0,974,16,16,42
cg11140307,1580,16,66730384.0,16.0,975,16,16,43
cg02801598,1582,16,66914223.0,16.0,976,16,16,44
cg10185775,1583,16,66981693.0,16.0,977,16,16,45
cg08692100,1585,16,67143780.0,16.0,978,16,16,46
cg09756419,1588,16,67918680.0,16.0,979,16,16,47
cg01043196,1589,16,68362223.0,16.0,980,16,16,48
