cpg_id,original_index,CHR,MAPINFO,chr_order,genome_rank
cg02654358,987,9,74061449.0,9.0,634
cg13899841,992,9,108214040.0,9.0,635
cg08313788,993,9,115095520.0,9.0,636
cg11431402,996,9,126135408.0,9.0,637
cg26753512,998,9,127962481.0,9.0,638
cg13838599,999,9,128989097.0,9.0,639
cg21198455,1000,9,131679993.0,9.0,640
cg01408915,1005,9,136024341.0,9.0,641
cg14600041,1006,9,136081579.0,9.0,642
cg12020464,1007,9,136131183.0,9.0,643
cg08268099,1009,9,137966584.0,9.0,644
cg27286999,1010,9,137967306.0,9.0,645
cg13523132,1014,9,139638566.0,9.0,646
cg18798099,1015,9,140189618.0,9.0,647
cg21176398,1017,9,140771599.0,9.0,648
cg02514579,1018,10,717091.0,10.0,649
cg07876051,1019,10,3159145.0,10.0,650
cg17158564,1020,10,5406890.0,10.0,651
cg11218842,1021,10,5406907.0,10.0,652
cg12428514,1022,10,5407119.0,10.0,653
cg06022942,1025,10,8095484.0,10.0,654
cg07578663,1026,10,8096600.0,10.0,655
cg17290701,1028,10,11059714.0,10.0,656
cg04907738,1031,10,13425688.0,10.0,657
cg06640123,1033,10,21638844.0,10.0,658
cg08672557,1034,10,22292767.0,10.0,659
cg18634296,1036,10,25305078.0,10.0,660
cg08815081,1038,10,28035731.0,10.0,661
cg13896748,1039,10,30872987.0,10.0,662
cg05775862,1040,10,31026101.0,10.0,663
cg26607228,1044,10,43889109.0,10.0,664
cg01083633,1045,10,44162781.0,10.0,665
cg24297509,1046,10,44339107.0,10.0,666
cg17554636,1047,10,45719751.0,10.0,667
cg20447730,1048,10,45719880.0,10.0,668
cg06088084,1049,10,48952423.0,10.0,669
cg18534872,1052,10,58121066.0,10.0,670
cg19382584,1053,10,63666609.0,10.0,671
cg12484738,1055,10,65280766.0,10.0,672
cg05521089,1056,10,65733092.0,10.0,673
cg00588577,1057,10,70480905.0,10.0,674
cg01477633,1058,10,71078714.0,10.0,675
cg24280819,1059,10,71338046.0,10.0,676
cg06759405,1060,10,71562095.0,10.0,677
cg20648333,1061,10,72298745.0,10.0,678
cg15563766,1062,10,74029447.0,10.0,679
cg16716883,1063,10,74079772.0,10.0,680
cg13511752,1064,10,74094697.0,10.0,681
cg25394301,1065,10,75008761.0,10.0,682
cg18620298,1066,10,76995799.0,10.0,683
cg24677093,1067,10,77166172.0,10.0,684
cg00205263,1069,10,81741554.0,10.0,685
cg09775312,1071,10,93392839.0,10.0,686
cg04889043,1072,10,93882845.0,10.0,687
cg04958872,1077,10,102241820.0,10.0,688
cg22748290,1080,10,102489344.0,10.0,689
cg17339543,1083,10,102772928.0,10.0,690
cg13736263,1084,10,102778909.0,10.0,691
cg09510780,1085,10,104178971.0,10.0,692
cg14159304,1086,10,105212236.0,10.0,693
cg14742187,1087,10,111842681.0,10.0,694
cg00375691,1093,10,119296942.0,10.0,695
cg12317601,1094,10,119301760.0,10.0,696
cg06966660,1096,10,123923066.0,10.0,697
cg18483902,1097,10,124029647.0,10.0,698
cg18351607,1099,10,124739543.0,10.0,699
cg21949958,1100,10,124914691.0,10.0,700
cg01492853,1101,10,125231256.0,10.0,701
cg08615567,1102,10,125651621.0,10.0,702
cg17686260,1105,10,131412764.0,10.0,703
cg18583565,1106,10,131567980.0,10.0,704
cg14536517,1109,10,132239501.0,10.0,705
cg16891431,1110,10,133106078.0,10.0,706
cg12167057,1111,10,133606294.0,10.0,707
cg19708903,1112,10,133784308.0,10.0,708
cg24055178,1113,10,134263487.0,10.0,709
cg11860238,1115,10,134726665.0,10.0,710
cg23987897,1118,10,134775949.0,10.0,711
cg17693826,1119,10,134776050.0,10.0,712
cg16756674,1120,10,134791043.0,10.0,713
cg23057009,1121,10,134844217.0,10.0,714
cg24668570,1122,10,134973778.0,10.0,715
cg05316415,1123,10,134999675.0,10.0,716
cg25699174,1124,10,135050149.0,10.0,717
cg24530264,1125,10,135342620.0,10.0,718
cg18984983,1126,10,135342936.0,10.0,719
cg11445109,1127,10,135343248.0,10.0,720
cg22016995,1129,11,614787.0,11.0,721
cg03909863,1130,11,638404.0,11.0,722
cg10258582,1131,11,800594.0,11.0,723
cg01989504,1132,11,1256651.0,11.0,724
cg10379476,1133,11,1328479.0,11.0,725
cg02029564,1134,11,1354849.0,11.0,726
cg13756879,1137,11,2161473.0,11.0,727
cg18485844,1138,11,2291652.0,11.0,728
cg24728105,1139,11,2418157.0,11.0,729
cg20921686,1140,11,2604499.0,11.0,730
cg17434043,1141,11,2907123.0,11.0,731
cg19825639,1142,11,3014213.0,11.0,732
cg23910098,1143,11,3187534.0,11.0,733
cg17163839,1144,11,4115579.0,11.0,734
cg20814503,1145,11,4390240.0,11.0,735
cg03122735,1146,11,4629195.0,11.0,736
cg09133563,1147,11,4629357.0,11.0,737
cg16469099,1150,11,4629432.0,11.0,738
cg19515317,1152,11,4629667.0,11.0,739
cg19511651,1153,11,5951433.0,11.0,740
cg03641748,1155,11,6440808.0,11.0,741
cg14037413,1156,11,9482594.0,11.0,742
cg01494614,1157,11,10562837.0,11.0,743
cg13924715,1158,11,10750890.0,11.0,744
cg21648324,1161,11,12692986.0,11.0,745
cg11028624,1162,11,13983793.0,11.0,746
cg03245590,1163,11,15329459.0,11.0,747
cg15365320,1164,11,17373302.0,11.0,748
cg19767548,1166,11,18433554.0,11.0,749
cg14332815,1167,11,18433564.0,11.0,750
cg06185738,1170,11,22359868.0,11.0,751
cg22128896,1172,11,33087476.0,11.0,752
cg20014960,1177,11,35547311.0,11.0,753
cg06372015,1180,11,43602000.0,11.0,754
cg07704934,1181,11,44332940.0,11.0,755
cg05037168,1183,11,46259470.0,11.0,756
cg15917625,1184,11,46299900.0,11.0,757
cg00493068,1185,11,50260762.0,11.0,758
cg07739826,1191,11,59378927.0,11.0,759
cg25076272,1192,11,60923776.0,11.0,760
cg08626382,1193,11,62108591.0,11.0,761
cg15814736,1194,11,63439115.0,11.0,762
cg14682277,1195,11,63808040.0,11.0,763
cg22408430,1197,11,63883266.0,11.0,764
cg21986781,1198,11,64029923.0,11.0,765
cg14689317,1200,11,64128973.0,11.0,766
cg00976692,1202,11,64578131.0,11.0,767
cg03262694,1203,11,64684810.0,11.0,768
cg20138404,1204,11,64951798.0,11.0,769
cg02675946,1205,11,64993239.0,11.0,770
cg21825840,1207,11,66025173.0,11.0,771
cg11129796,1208,11,66035649.0,11.0,772
cg12052203,1209,11,66115045.0,11.0,773
cg07655487,1210,11,66849820.0,11.0,774
cg18262591,1213,11,68579970.0,11.0,775
cg08826843,1214,11,68670876.0,11.0,776
cg00606989,1216,11,69519088.0,11.0,777
cg09530156,1217,11,69867139.0,11.0,778
cg27260891,1218,11,70028721.0,11.0,779
cg20754476,1219,11,71117679.0,11.0,780
cg15167841,1220,11,71787492.0,11.0,781
cg04058752,1225,11,76751369.0,11.0,782
cg23602829,1226,11,76757171.0,11.0,783
cg05792572,1228,11,77757450.0,11.0,784
cg06702721,1229,11,77899898.0,11.0,785
cg06251348,1230,11,78771032.0,11.0,786
cg00564051,1234,11,91957448.0,11.0,787
cg06483452,1238,11,102139392.0,11.0,788
cg03421801,1239,11,102475041.0,11.0,789
cg14491149,1241,11,103683233.0,11.0,790
cg00488260,1242,11,107461894.0,11.0,791
cg06053805,1244,11,108093413.0,11.0,792
cg25229114,1245,11,110167701.0,11.0,793
cg10245123,1246,11,113906981.0,11.0,794
cg02642914,1248,11,115374217.0,11.0,795
cg19959041,1249,11,115451985.0,11.0,796
cg02725900,1253,11,118965121.0,11.0,797
cg21644713,1254,11,118972867.0,11.0,798
cg16566400,1255,11,119293869.0,11.0,799
cg26722658,1256,11,124545191.0,11.0,800
cg02513924,1257,11,124823857.0,11.0,801
cg01999479,1258,11,126081473.0,11.0,802
cg16628183,1259,11,126456052.0,11.0,803
cg02035681,1263,11,128775750.0,11.0,804
cg24953078,1265,11,131878924.0,11.0,805
cg24732796,1266,11,133907497.0,11.0,806
cg09953406,1269,11,134605083.0,11.0,807
cg07697887,1270,11,134607652.0,11.0,808
cg16705697,1272,11,134731585.0,11.0,809
cg12806521,1277,12,6677729.0,12.0,810
cg18123790,1278,12,6772186.0,12.0,811
cg18232235,1282,12,11700321.0,12.0,812
cg26614815,1284,12,14996776.0,12.0,813
cg13442495,1286,12,25404467.0,12.0,814
cg23332732,1288,12,26986274.0,12.0,815
cg16304302,1290,12,27486485.0,12.0,816
cg27157669,1291,12,27936825.0,12.0,817
cg24677744,1293,12,29302016.0,12.0,818
cg03532709,1296,12,31881951.0,12.0,819
cg07409680,1297,12,32260442.0,12.0,820
cg02770073,1299,12,34548094.0,12.0,821
cg07303091,1300,12,42863385.0,12.0,822
cg00966357,1301,12,46945908.0,12.0,823
cg25190001,1302,12,49371310.0,12.0,824
cg02805665,1303,12,49484932.0,12.0,825
cg08691567,1306,12,53183930.0,12.0,826
cg16705419,1308,12,53453013.0,12.0,827
cg19928450,1310,12,54348629.0,12.0,828
cg02371798,1311,12,54363657.0,12.0,829
cg03305955,1312,12,54417033.0,12.0,830
cg05359066,1314,12,56552046.0,12.0,831
cg05013783,1315,12,56652058.0,12.0,832
cg26804944,1316,12,56660921.0,12.0,833
cg03249590,1318,12,57040199.0,12.0,834
cg06074958,1319,12,57118908.0,12.0,835
cg11254439,1320,12,57335615.0,12.0,836
cg09740308,1321,12,57984923.0,12.0,837
cg18316386,1322,12,58335867.0,12.0,838
cg19536810,1323,12,59313817.0,12.0,839
cg05837036,1324,12,63015414.0,12.0,840
cg17130567,1325,12,66218057.0,12.0,841
cg00580978,1330,12,72667386.0,12.0,842
cg09634360,1331,12,75905462.0,12.0,843
cg07430153,1332,12,76424847.0,12.0,844
cg01979605,1336,12,94534257.0,12.0,845
cg08077234,1337,12,94658675.0,12.0,846
cg09944400,1338,12,95043227.0,12.0,847
cg13338132,1339,12,100041984.0,12.0,848
cg23554497,1340,12,103359836.0,12.0,849
cg04916200,1342,12,107168633.0,12.0,850
cg26212496,1344,12,107487708.0,12.0,851
cg20893031,1347,12,108306467.0,12.0,852
cg26806188,1348,12,108908720.0,12.0,853
cg09175811,1350,12,111050500.0,12.0,854
cg19631815,1353,12,113528791.0,12.0,855
cg15168615,1354,12,113599683.0,12.0,856
cg12530050,1356,12,115121354.0,12.0,857
cg02345991,1359,12,119418676.0,12.0,858
cg07231451,1365,12,123852477.0,12.0,859
cg11755803,1371,12,129000542.0,12.0,860
cg11230248,1373,12,130060080.0,12.0,861
cg26147947,1375,12,130590231.0,12.0,862
cg09595912,1377,12,130819634.0,12.0,863
cg19683551,1379,12,131919784.0,12.0,864
cg17479830,1380,12,132871604.0,12.0,865
cg02596617,1381,12,132912566.0,12.0,866
cg03279164,1383,12,133485856.0,12.0,867
cg19090533,1384,12,133536292.0,12.0,868
cg20054939,1385,12,133614314.0,12.0,869
cg25578013,1389,13,21047444.0,13.0,870
cg07444005,1390,13,21678461.0,13.0,871
cg06391663,1391,13,23415887.0,13.0,872
cg01019355,1394,13,27712255.0,13.0,873
cg10100220,1395,13,28155884.0,13.0,874
cg05344430,1396,13,28366600.0,13.0,875
cg01333242,1399,13,30740197.0,13.0,876
cg07005067,1400,13,31782610.0,13.0,877
cg26345046,1403,13,37004620.0,13.0,878
cg16505464,1404,13,37393242.0,13.0,879
cg19043800,1405,13,37702050.0,13.0,880
cg18595137,1406,13,39458059.0,13.0,881
cg25433674,1407,13,43395572.0,13.0,882
cg15738089,1409,13,44542704.0,13.0,883
cg15699243,1412,13,51381934.0,13.0,884
cg00401429,1413,13,53771411.0,13.0,885
cg00241432,1416,13,95846842.0,13.0,886
cg18393747,1417,13,96205295.0,13.0,887
cg01725864,1418,13,98829557.0,13.0,888
cg12619015,1419,13,100157043.0,13.0,889
cg11622324,1420,13,100630688.0,13.0,890
cg21276549,1421,13,102568345.0,13.0,891
cg02955548,1423,13,108028239.0,13.0,892
cg00006787,1424,13,110533441.0,13.0,893
cg04296187,1425,13,110835709.0,13.0,894
cg23180593,1426,13,111301487.0,13.0,895
cg27030655,1427,13,111997466.0,13.0,896
cg20555562,1428,13,112061955.0,13.0,897
cg04325130,1429,13,112507698.0,13.0,898
cg13063845,1430,13,112554987.0,13.0,899
cg01941313,1432,13,113120234.0,13.0,900
cg01373852,1433,13,113121958.0,13.0,901
cg22301418,1435,13,113514151.0,13.0,902
cg10332422,1438,13,114292552.0,13.0,903
cg12337884,1439,13,114819908.0,13.0,904
cg16022304,1440,14,21564730.0,14.0,905
cg19790323,1441,14,22471111.0,14.0,906
cg13716585,1442,14,22917809.0,14.0,907
cg16285447,1443,14,23058779.0,14.0,908
cg05171021,1444,14,24422749.0,14.0,909
cg06111454,1445,14,24837836.0,14.0,910
cg24154325,1446,14,29247705.0,14.0,911
cg19571686,1447,14,32328771.0,14.0,912
cg01935149,1448,14,33403900.0,14.0,913
cg05082965,1449,14,33404180.0,14.0,914
cg13335112,1452,14,51339216.0,14.0,915
cg25685519,1453,14,52536721.0,14.0,916
cg01284467,1454,14,53415068.0,14.0,917
cg23251248,1455,14,55907374.0,14.0,918
cg26143452,1456,14,55907385.0,14.0,919
cg14079333,1457,14,61123405.0,14.0,920
cg18436128,1458,14,65439236.0,14.0,921
cg09388160,1459,14,68978814.0,14.0,922
cg13685349,1464,14,81879247.0,14.0,923
cg16433844,1466,14,91963127.0,14.0,924
cg26438665,1470,14,93794813.0,14.0,925
cg04313756,1473,14,96180842.0,14.0,926
cg20686551,1474,14,100259161.0,14.0,927
cg24044238,1476,14,101340027.0,14.0,928
cg09826395,1477,14,102685246.0,14.0,929
cg00708642,1478,14,103800518.0,14.0,930
cg26318872,1480,14,104158729.0,14.0,931
cg08041364,1482,14,105635081.0,14.0,932
cg03031183,1485,14,106916953.0,14.0,933
cg04014889,1486,15,23890593.0,15.0,934
cg09593033,1488,15,25472237.0,15.0,935
cg26757542,1492,15,31284284.0,15.0,936
cg03472349,1493,15,31319218.0,15.0,937
cg21629384,1496,15,38243575.0,15.0,938
cg25225841,1497,15,41039134.0,15.0,939
cg14529224,1502,15,44119093.0,15.0,940
cg03026420,1503,15,45315313.0,15.0,941
cg18435832,1504,15,45671155.0,15.0,942
cg26804411,1505,15,48493739.0,15.0,943
cg07915221,1506,15,48497090.0,15.0,944
cg02606218,1507,15,49448019.0,15.0,945
cg13399569,1509,15,59040869.0,15.0,946
cg02971627,1510,15,59042282.0,15.0,947
cg12790106,1511,15,63105204.0,15.0,948
cg23837188,1512,15,63449871.0,15.0,949
cg19839691,1513,15,64673790.0,15.0,950
cg02018277,1514,15,65116255.0,15.0,951
cg11823654,1515,15,65117936.0,15.0,952
cg26795333,1517,15,67228722.0,15.0,953
cg25925833,1518,15,69113196.0,15.0,954
cg01024113,1519,15,70390440.0,15.0,955
cg18261836,1521,15,73915181.0,15.0,956
cg23705064,1522,15,74025634.0,15.0,957
cg12478809,1524,15,75230753.0,15.0,958
cg13271452,1529,15,78110857.0,15.0,959
cg01531949,1530,15,78442160.0,15.0,960
cg02927074,1531,15,80860549.0,15.0,961
cg16268380,1532,15,81294324.0,15.0,962
cg03723307,1534,15,81706448.0,15.0,963
cg16111239,1535,15,82338593.0,15.0,964
cg00515437,1536,15,83422206.0,15.0,965
cg17448023,1537,15,83478524.0,15.0,966
cg00979939,1538,15,83780355.0,15.0,967
cg12058947,1539,15,83876098.0,15.0,968
cg14908513,1540,15,84048308.0,15.0,969
cg07964527,1541,15,85534863.0,15.0,970
cg22681495,1542,15,86058755.0,15.0,971
cg26992010,1544,15,89951870.0,15.0,972
cg04857054,1545,15,90355385.0,15.0,973
cg05412210,1547,15,90780764.0,15.0,974
cg16800228,1549,15,95739493.0,15.0,975
cg13772742,1553,15,96878385.0,15.0,976
cg18980263,1554,15,97321776.0,15.0,977
cg25220320,1555,15,98065740.0,15.0,978
cg21746425,1556,15,99408804.0,15.0,979
cg01907085,1557,15,99602004.0,15.0,980
cg04822808,1558,15,100882162.0,15.0,981
cg00935108,1560,16,129562.0,16.0,982
cg10184845,1561,16,351867.0,16.0,983
cg01721754,1562,16,616935.0,16.0,984
cg01756899,1565,16,1070137.0,16.0,985
cg10148755,1566,16,1187889.0,16.0,986
cg09864325,1567,16,1193803.0,16.0,987
cg16454495,1568,16,1199966.0,16.0,988
cg00840270,1569,16,1231464.0,16.0,989
cg27107150,1570,16,1272275.0,16.0,990
cg10444556,1571,16,1663301.0,16.0,991
cg05617452,1572,16,1877333.0,16.0,992
cg04725426,1574,16,2131752.0,16.0,993
cg03438079,1575,16,2205188.0,16.0,994
cg00491180,1576,16,2892604.0,16.0,995
cg07751214,1577,16,3563741.0,16.0,996
cg04383436,1579,16,4659207.0,16.0,997
cg13516796,1581,16,5122251.0,16.0,998
cg00930515,1584,16,13646432.0,16.0,999
cg23635060,1585,16,14379351.0,16.0,1000
cg00355784,1587,16,15712868.0,16.0,1001
cg07734293,1588,16,16040682.0,16.0,1002
cg06138239,1590,16,19567590.0,16.0,1003
cg00419692,1592,16,22019138.0,16.0,1004
cg08082436,1594,16,24550148.0,16.0,1005
cg01387157,1595,16,25710802.0,16.0,1006
cg01235963,1596,16,28912148.0,16.0,1007
cg05990072,1597,16,28936708.0,16.0,1008
cg07300846,1599,16,29888571.0,16.0,1009
cg25463428,1600,16,30381109.0,16.0,1010
cg10185519,1601,16,30621987.0,16.0,1011
cg02256631,1602,16,31342952.0,16.0,1012
cg23185402,1603,16,47495113.0,16.0,1013
cg04106092,1604,16,47760096.0,16.0,1014
cg27431150,1608,16,50715135.0,16.0,1015
cg03999372,1609,16,54320672.0,16.0,1016
cg00220294,1610,16,54322494.0,16.0,1017
cg06923622,1611,16,54964737.0,16.0,1018
cg00094898,1612,16,55365950.0,16.0,1019
cg09564533,1614,16,56559196.0,16.0,1020
cg04190807,1616,16,58497230.0,16.0,1021
cg01733271,1617,16,58521840.0,16.0,1022
cg02801598,1618,16,66914223.0,16.0,1023
cg07469744,1620,16,67695950.0,16.0,1024
cg08520423,1621,16,68013968.0,16.0,1025
cg23401756,1622,16,68013981.0,16.0,1026
cg27014354,1623,16,69222573.0,16.0,1027
cg05596135,1625,16,72128010.0,16.0,1028
cg14054522,1626,16,72699064.0,16.0,1029
cg02126435,1629,16,74701421.0,16.0,1030
cg03930899,1630,16,74701487.0,16.0,1031
cg00928795,1631,16,75261098.0,16.0,1032
cg09635036,1633,16,77890949.0,16.0,1033
cg07504616,1634,16,79633542.0,16.0,1034
cg05852523,1640,16,82659960.0,16.0,1035
cg26735980,1641,16,83195465.0,16.0,1036
cg09188304,1644,16,84852691.0,16.0,1037
cg09111663,1645,16,85008849.0,16.0,1038
cg06744117,1646,16,85496711.0,16.0,1039
cg03709663,1647,16,85731277.0,16.0,1040
cg00709979,1648,16,85866348.0,16.0,1041
cg10050816,1650,16,86549237.0,16.0,1042
cg06980586,1652,16,88473102.0,16.0,1043
cg02779429,1653,16,88753010.0,16.0,1044
cg08317738,1654,16,89034292.0,16.0,1045
cg06552563,1656,16,89632749.0,16.0,1046
cg07183344,1657,16,89642413.0,16.0,1047
cg01161216,1658,16,89939448.0,16.0,1048
cg26879339,1659,16,89981919.0,16.0,1049
cg16611967,1660,16,90144006.0,16.0,1050
cg20398408,1661,17,781007.0,17.0,1051
cg14102880,1662,17,915634.0,17.0,1052
cg21923770,1663,17,1183159.0,17.0,1053
cg17258335,1666,17,1474778.0,17.0,1054
cg23679982,1667,17,1686737.0,17.0,1055
cg04462567,1672,17,6455368.0,17.0,1056
cg07322755,1673,17,6544456.0,17.0,1057
cg15298719,1674,17,7165255.0,17.0,1058
cg24037243,1675,17,8534057.0,17.0,1059
cg22257099,1677,17,17139986.0,17.0,1060
cg08875180,1679,17,21454528.0,17.0,1061
cg27645294,1680,17,21795257.0,17.0,1062
cg18030774,1681,17,26733294.0,17.0,1063
cg22176097,1682,17,27229885.0,17.0,1064
cg24689895,1683,17,27346926.0,17.0,1065
cg05933803,1685,17,27895641.0,17.0,1066
cg11257193,1687,17,28444188.0,17.0,1067
cg11637712,1691,17,36665844.0,17.0,1068
cg25401140,1692,17,37558857.0,17.0,1069
cg18482164,1693,17,37764118.0,17.0,1070
cg10289325,1694,17,37844171.0,17.0,1071
cg14592065,1695,17,38209993.0,17.0,1072
cg02337166,1696,17,38257303.0,17.0,1073
cg21656863,1697,17,39306381.0,17.0,1074
cg07098314,1698,17,39823360.0,17.0,1075
cg26987179,1699,17,40307119.0,17.0,1076
cg03580247,1701,17,42345488.0,17.0,1077
cg07918341,1702,17,42992709.0,17.0,1078
cg18878992,1703,17,43974344.0,17.0,1079
cg13825374,1706,17,45056626.0,17.0,1080
cg03263117,1707,17,45798767.0,17.0,1081
cg26888147,1708,17,45922479.0,17.0,1082
cg03272408,1709,17,46103607.0,17.0,1083
cg08089301,1710,17,46655561.0,17.0,1084
cg10633363,1711,17,46703854.0,17.0,1085
cg00986825,1712,17,48614425.0,17.0,1086
cg10820158,1713,17,53810813.0,17.0,1087
cg12744185,1714,17,53828387.0,17.0,1088
cg21218636,1715,17,53828515.0,17.0,1089
cg18907495,1716,17,53828548.0,17.0,1090
cg26308530,1723,17,63558518.0,17.0,1091
cg25160190,1725,17,65026636.0,17.0,1092
cg13451937,1726,17,67710309.0,17.0,1093
cg13755873,1728,17,70113187.0,17.0,1094
cg17379666,1729,17,71304784.0,17.0,1095
cg22121495,1730,17,71420061.0,17.0,1096
cg12536809,1732,17,72852514.0,17.0,1097
cg02546941,1733,17,73030677.0,17.0,1098
cg21879233,1734,17,73179358.0,17.0,1099
cg01511814,1736,17,73662545.0,17.0,1100
cg27576946,1737,17,73893202.0,17.0,1101
cg20565352,1738,17,74722032.0,17.0,1102
cg25277353,1739,17,74911529.0,17.0,1103
cg23541975,1740,17,75143184.0,17.0,1104
cg08502377,1741,17,75209944.0,17.0,1105
cg20030711,1742,17,75471308.0,17.0,1106
cg19829381,1743,17,76443304.0,17.0,1107
cg11859594,1744,17,76755745.0,17.0,1108
cg12031740,1745,17,76936927.0,17.0,1109
cg23882796,1747,17,77037938.0,17.0,1110
cg13392258,1750,17,77806190.0,17.0,1111
cg02386420,1751,17,78806870.0,17.0,1112
cg08034816,1753,17,79219380.0,17.0,1113
cg02159489,1754,17,79459563.0,17.0,1114
cg10460003,1755,17,79681865.0,17.0,1115
cg06085905,1757,17,80398117.0,17.0,1116
cg25442652,1758,17,80621718.0,17.0,1117
cg01536615,1759,17,80934976.0,17.0,1118
cg12899381,1760,18,5891602.0,18.0,1119
cg24452005,1762,18,9913478.0,18.0,1120
cg07114353,1766,18,20139442.0,18.0,1121
cg14157947,1767,18,20513080.0,18.0,1122
cg15535896,1769,18,21079381.0,18.0,1123
cg24474075,1771,18,32924093.0,18.0,1124
cg20875182,1776,18,44561130.0,18.0,1125
cg26223989,1781,18,60189751.0,18.0,1126
cg00474194,1783,18,67955861.0,18.0,1127
cg07611666,1785,18,74729481.0,18.0,1128
cg05528293,1787,18,74961138.0,18.0,1129
cg16059161,1788,18,76498163.0,18.0,1130
cg15644404,1789,18,77186268.0,18.0,1131
cg09759458,1790,19,480216.0,19.0,1132
cg16717578,1791,19,867030.0,19.0,1133
cg18022193,1792,19,913536.0,19.0,1134
cg23033430,1793,19,1847834.0,19.0,1135
cg07790733,1794,19,1868952.0,19.0,1136
cg02807008,1795,19,1910258.0,19.0,1137
cg11616651,1796,19,2251837.0,19.0,1138
cg18610079,1797,19,2430457.0,19.0,1139
cg17845532,1800,19,3786643.0,19.0,1140
cg10151741,1804,19,5340810.0,19.0,1141
cg00827581,1808,19,10434088.0,19.0,1142
cg11705439,1811,19,11546473.0,19.0,1143
cg06808897,1812,19,11590688.0,19.0,1144
cg04598224,1813,19,11784514.0,19.0,1145
cg01989908,1814,19,13120555.0,19.0,1146
cg27480573,1815,19,13811565.0,19.0,1147
cg13237829,1816,19,14640386.0,19.0,1148
cg19388017,1817,19,15285100.0,19.0,1149
cg06624547,1818,19,15724996.0,19.0,1150
cg20676255,1822,19,17762314.0,19.0,1151
cg00053073,1823,19,18337107.0,19.0,1152
cg01380346,1824,19,18557039.0,19.0,1153
cg19926776,1825,19,18682709.0,19.0,1154
cg22782873,1827,19,19639568.0,19.0,1155
cg03170611,1829,19,28284813.0,19.0,1156
cg17406023,1832,19,30942040.0,19.0,1157
cg16253115,1834,19,33781998.0,19.0,1158
cg04713352,1835,19,36055013.0,19.0,1159
cg04687310,1836,19,36340507.0,19.0,1160
cg08141172,1837,19,36351774.0,19.0,1161
cg05841303,1838,19,36359302.0,19.0,1162
cg24027100,1840,19,36822549.0,19.0,1163
cg07753791,1841,19,36980545.0,19.0,1164
cg25505109,1842,19,37001658.0,19.0,1165
cg19338222,1845,19,39052032.0,19.0,1166
cg18071809,1847,19,40023568.0,19.0,1167
cg26738904,1849,19,41082366.0,19.0,1168
cg25233685,1850,19,41115759.0,19.0,1169
cg13676449,1851,19,41620364.0,19.0,1170
cg18397073,1853,19,42600278.0,19.0,1171
cg07643904,1855,19,44100395.0,19.0,1172
cg00843105,1856,19,44645597.0,19.0,1173
cg07173973,1859,19,45596087.0,19.0,1174
cg07785444,1860,19,45664665.0,19.0,1175
cg17427418,1861,19,45908440.0,19.0,1176
cg01969392,1862,19,45954345.0,19.0,1177
cg25224222,1863,19,45971050.0,19.0,1178
cg08162850,1865,19,48352604.0,19.0,1179
cg21658372,1867,19,49176968.0,19.0,1180
cg25270788,1868,19,49497126.0,19.0,1181
cg04378167,1870,19,49944943.0,19.0,1182
cg18589960,1872,19,51220392.0,19.0,1183
cg23018063,1873,19,51531318.0,19.0,1184
cg24205048,1874,19,52133837.0,19.0,1185
cg16034991,1875,19,52146598.0,19.0,1186
cg07475954,1876,19,52222198.0,19.0,1187
cg02474116,1879,19,55625184.0,19.0,1188
cg04126816,1880,19,56159710.0,19.0,1189
cg02763101,1882,19,56904945.0,19.0,1190
cg08464824,1883,19,56904977.0,19.0,1191
cg15733932,1884,19,57629092.0,19.0,1192
cg21877656,1887,19,58662188.0,19.0,1193
cg21747958,1889,19,58740255.0,19.0,1194
cg03932398,1892,20,1206703.0,20.0,1195
cg00630020,1893,20,1306618.0,20.0,1196
cg16420636,1895,20,20693402.0,20.0,1197
cg05644321,1896,20,20693493.0,20.0,1198
cg17739841,1897,20,24450698.0,20.0,1199
cg05194250,1900,20,30192983.0,20.0,1200
cg02844985,1903,20,35374156.0,20.0,1201
cg05197133,1905,20,37005424.0,20.0,1202
cg01255591,1911,20,42965710.0,20.0,1203
cg06407657,1913,20,43937138.0,20.0,1204
cg11941941,1915,20,44719536.0,20.0,1205
cg13061637,1916,20,45523098.0,20.0,1206
cg17835207,1917,20,48524531.0,20.0,1207
cg14495732,1918,20,49620899.0,20.0,1208
cg22490000,1921,20,50808873.0,20.0,1209
cg23676369,1924,20,54987020.0,20.0,1210
cg16210447,1925,20,54987076.0,20.0,1211
cg03481465,1926,20,55043510.0,20.0,1212
cg16344227,1929,20,56064964.0,20.0,1213
cg25438683,1931,20,57428473.0,20.0,1214
cg03640203,1935,20,61145529.0,20.0,1215
cg08525481,1936,20,61436809.0,20.0,1216
cg10215330,1938,20,62046270.0,20.0,1217
cg01176363,1939,20,62369445.0,20.0,1218
cg00570697,1940,21,18885061.0,21.0,1219
cg10217445,1944,21,34397784.0,21.0,1220
cg16662267,1947,21,37442759.0,21.0,1221
cg19477942,1948,21,42064785.0,21.0,1222
cg12792526,1950,21,43098958.0,21.0,1223
cg25587200,1951,21,43491424.0,21.0,1224
cg21639922,1953,21,44089014.0,21.0,1225
cg02507175,1954,21,44394436.0,21.0,1226
cg08502703,1955,21,45138838.0,21.0,1227
cg12107699,1958,21,46238210.0,21.0,1228
cg04824666,1961,21,48085517.0,21.0,1229
cg26599006,1962,22,19137371.0,22.0,1230
cg25777153,1963,22,20008297.0,22.0,1231
